created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Dec 06 23:46:58 +0000 2023;1732547208262873218;"@liputan6dotcom Selalu dukung pak anies";0;0;0;0;in;1719877865364213760;1732242737859305523;manjirosarno;https://twitter.com/manjirosarno/status/1732547208262873218
Wed Dec 06 23:46:49 +0000 2023;1732547170233123061;"@liputan6dotcom Sukses selalu Pak Anies";0;0;0;0;in;1722882996309721088;1732242737859305523;Rogam279401;https://twitter.com/Rogam279401/status/1732547170233123061
Wed Dec 06 23:46:33 +0000 2023;1732547105808678953;"@Chaves1305 Anies dan ganjar kampanye mulai 28 November 2023 , kalau prabowo kampanye mulai 2 juni 2009 😁😁😁";0;0;0;0;in;1470762746983505923;1732270860382446032;sishanung07;https://twitter.com/sishanung07/status/1732547105808678953
Wed Dec 06 23:46:29 +0000 2023;1732547088041570647;"@kompascom Mulai tertular Anies yg senggol kanan senggol kiri";0;0;0;0;in;1094988695885631490;1732312738536604025;TrinaryHelix;https://twitter.com/TrinaryHelix/status/1732547088041570647
Wed Dec 06 23:46:26 +0000 2023;1732547076708557204;"@CNNIndonesia Pk Anies sehat selalu ya";0;0;0;0;in;1719877865364213760;1732019816171806900;manjirosarno;https://twitter.com/manjirosarno/status/1732547076708557204
Wed Dec 06 23:46:26 +0000 2023;1732547074728833337;"@BangPino__ Lha ya justru penanya yg ngeyel gini yg dibutuhin kan? Apalagi nama acaranya juga Desak Anies.";0;0;0;0;in;1599734355433119744;1732383719959507067;AkenoAja;https://twitter.com/AkenoAja/status/1732547074728833337
Wed Dec 06 23:45:57 +0000 2023;1732546952339096042;"@CNNIndonesia Pak Anies ganteng banget";0;0;0;0;in;1719341162098778112;1731976920349511999;daniadityaa8;https://twitter.com/daniadityaa8/status/1732546952339096042
Wed Dec 06 23:45:44 +0000 2023;1732546900702937509;"@tvOneNews Pak Anies paham kebutuhan negara";0;0;0;0;in;1722839396100300800;1732311204214067518;sarrasamaraa;https://twitter.com/sarrasamaraa/status/1732546900702937509
Wed Dec 06 23:45:34 +0000 2023;1732546858113966279;"Pokoke NU ojo lali.coblos no1 pasangan Anies - Muhaimin (Amin)";0;0;0;0;in;1616329045784006657;1732546858113966279;HaryAlfayath;https://twitter.com/HaryAlfayath/status/1732546858113966279
Wed Dec 06 23:44:41 +0000 2023;1732546634087821783;"@aniesbaswedan @feryfarhati Keren banget pak Anies";0;0;0;0;in;1719341162098778112;1732005993926500635;daniadityaa8;https://twitter.com/daniadityaa8/status/1732546634087821783
Wed Dec 06 23:44:38 +0000 2023;1732546622423548328;"@CNNIndonesia Pa Anies emg palingkeren";0;0;0;0;in;1719877898729934848;1732019816171806900;maitakest;https://twitter.com/maitakest/status/1732546622423548328
Wed Dec 06 23:44:19 +0000 2023;1732546543734149463;"Anies membangun Jakarta";0;0;0;0;in;1521630802869886976;1732546543734149463;MargoAwangAwung;https://twitter.com/MargoAwangAwung/status/1732546543734149463
Wed Dec 06 23:44:12 +0000 2023;1732546512780185607;"@MuhiqR @choymarkochoy @NohCeukenohhh @Malika6027 @Mayapada_1108 @stacitarpeta18 @AnKiiim_ @BarisanOpOsisi @doelpaten @Azri_Ardhani Pak Anies dulu seumur Gibran sudah jadi Dosen bahkan menjadi Rektor termuda .";0;0;1;3;in;1605760365866160129;1732446955253756264;Putri96960977;https://twitter.com/Putri96960977/status/1732546512780185607
Wed Dec 06 23:43:56 +0000 2023;1732546445230911550;"𝗧𝗔𝗞 𝗣𝗘𝗥𝗟𝗨 𝗠𝗨𝗡𝗔𝗙𝗜𝗞 𝗨𝗡𝗧𝗨𝗞 𝗝𝗔𝗗𝗜 𝗣𝗥𝗘𝗦𝗜𝗗𝗘𝗡.  Mengapa Anies Baswedan mendapatkan respek yang begitu besar dari kalangan umat Kristiani..?, karena mental dan moral seperti Anies yang tidak dimiliki oleh Kandidat Calon Presiden lainnya.  Anies Baswedan… https://t.co/Iw7wphtoga";9;45;395;920;in;992488238609678336;1732546445230911550;Naz_lira;https://twitter.com/Naz_lira/status/1732546445230911550
Wed Dec 06 23:43:26 +0000 2023;1732546319007490406;"@BangPino__ Panik ga yah kubu 02 dengar Jawaban2 Anies😀  Bener2 Perubahan bgt yg dia bawa...";0;0;0;0;in;1338385940;1732383719959507067;ahmad_ripayyy;https://twitter.com/ahmad_ripayyy/status/1732546319007490406
Wed Dec 06 23:43:07 +0000 2023;1732546239902974185;"@MuhadklyAcho bener sih pak anies, sdm itu lebih utama drpd pembangungan, buat apa infrasturtur klo sdmnya rendah? kyk kasus hilangnya besi got di underpass mampang jadinya, jd dia lebih berani invest di pendidikan drpd infrastruktur, omongan sederhana gni tp bersubstansi gini kk ada yg benci";0;1;0;0;in;2898061285;1732407074758467927;al_akbar16;https://twitter.com/al_akbar16/status/1732546239902974185
Wed Dec 06 23:42:54 +0000 2023;1732546184303235514;"Contoh nyata dari argumen twit saya bulan lalu. Orang2 kayak aslinya memilih dgn gaya "asal bukan ..."   Termasuk pilihan ke Anies, dosen paramadina yg terkenal dulu pemikiran liberal dan berpasangan dgn orang NU.   Mau gimana lagi.. wkwkk";0;0;0;0;in;1690922889984569344;1732546184303235514;AliKarimi_23;https://twitter.com/AliKarimi_23/status/1732546184303235514
Wed Dec 06 23:42:41 +0000 2023;1732546131882860804;"@keuangannews_id Pak Anies bikin kaum hawa tergila" akan ketampanannya ituu";0;0;0;0;in;1610185421778219009;1732277825334587856;NajwaAu34214101;https://twitter.com/NajwaAu34214101/status/1732546131882860804
Wed Dec 06 23:42:36 +0000 2023;1732546111582433377;"Para Kepala Desa ternyata gak sefaham , mereka baru menyadari hanya dijadikan alat kepentingan politik. 😁🤪 orang Banten mah udah sepakat ke Anies aja katanya. https://t.co/rhVj55qq2l";14;27;363;714;in;1667233216091279363;1732546111582433377;Andria75777;https://twitter.com/Andria75777/status/1732546111582433377
Wed Dec 06 23:42:11 +0000 2023;1732546005109969304;"@namakubayangan @ngurahsaka coba dengerin speech Anies soal 4 kriteria dia dlm mengambil kebijakan yg kriteria itu berurut dan tdk boleh dibalik, nnt kamu akan ngerti sendiri kenapa suatu kebijakan walaupun udah ada aturannya tetap ga disukai oleh Anies.";0;1;0;0;in;1725852394972712960;1732422996688781785;SGumilang6938;https://twitter.com/SGumilang6938/status/1732546005109969304
Wed Dec 06 23:42:01 +0000 2023;1732545964433625404;"@KompasTV Setiap anggaran itu kan ada porsinya masing masing , ada untuk kesehatan, pendidikan, infrastruktur, dll. Hidup itu kompleks pak Anies TDK melulu ngurusin satu hal. Di rumah tangga aja ada anggaran nya masing2,untuk biaya sekolah, kebutuhan pangan, cicilan dll.";0;0;0;0;in;1028245454499151872;1732297969402257870;erick_rm90;https://twitter.com/erick_rm90/status/1732545964433625404
Wed Dec 06 23:41:47 +0000 2023;1732545903171633619;"@liputan6dotcom Pak Anies sibuk bgt ya";0;0;0;0;in;1719877915989417984;1732242737859305523;AmesRianne;https://twitter.com/AmesRianne/status/1732545903171633619
Wed Dec 06 23:41:27 +0000 2023;1732545822024438044;"@andre_rosiade Pilihanku tetap pak anies";0;0;0;1;in;1597372756907085824;1732200839673209121;KurniaPuspitaN3;https://twitter.com/KurniaPuspitaN3/status/1732545822024438044
Wed Dec 06 23:41:10 +0000 2023;1732545748628332710;"Padahal singkat aja, saya ga suka Anies Baswedan gitu.";0;0;0;1;in;1627613239508074497;1732545748628332710;dehery13;https://twitter.com/dehery13/status/1732545748628332710
Wed Dec 06 23:40:48 +0000 2023;1732545656051642483;"@aniesmania Yg cerdas pasti Anies ...yg bodo dan tolol milih Gemlong yg dijual 1000 datat 2";0;0;0;0;in;1730601437997170688;1732365613509828747;KindoMega8077;https://twitter.com/KindoMega8077/status/1732545656051642483
Wed Dec 06 23:40:36 +0000 2023;1732545604994453595;"@liputan6dotcom Sehat selalu Pak Anies Baswedan";0;0;0;0;in;1722839396100300800;1732242737859305523;sarrasamaraa;https://twitter.com/sarrasamaraa/status/1732545604994453595
Wed Dec 06 23:40:26 +0000 2023;1732545565899243675;"@msaid_didu Hitung²an mereka pak haji klw seandainya pak @aniesbaswedan kalah dipilpres ini,mereka harap anies jgn sampai ikut pilgub DKI lagi agar tdk jd lawan berat gibran dipilpres 2029";0;0;0;0;in;1267817474201841665;1732333238293823994;B4123THT9;https://twitter.com/B4123THT9/status/1732545565899243675
Wed Dec 06 23:40:19 +0000 2023;1732545535524159551;"@Metro_TV @aniesbaswedan Langkah-langkah Pak Anies menciptakan dasar yang kuat untuk perubahan positif.";0;0;0;0;in;1723566017576927232;1732288262721692085;lovjaeyc;https://twitter.com/lovjaeyc/status/1732545535524159551
Wed Dec 06 23:40:12 +0000 2023;1732545506168168510;"anies sebut manfaat IKN cuma buat aparat, bukan rakyat. Emang sok tau lo nis https://t.co/81Hbo8FRrT";0;0;0;0;in;1602522104372826112;1732545506168168510;RiantiNabilah1;https://twitter.com/RiantiNabilah1/status/1732545506168168510
Wed Dec 06 23:39:59 +0000 2023;1732545453261205724;"@DPP_PKB @aniesbaswedan @cakimiNOW Hanya pak Anies yang membawa ketenangan di Dunia ini";0;0;0;0;in;1728954183590785024;1730542357073035484;ffauzanhabibie;https://twitter.com/ffauzanhabibie/status/1732545453261205724
Wed Dec 06 23:39:55 +0000 2023;1732545434818871560;"@Chaves1305 Karya anies tak sebutkan 4 aja ya klo kebanyakan situ bisa diare: JIS, Formula E, Eco Park &amp  Jaklingko serta meng-optimalkan sarpras di Pulau Sebira (pulau yg tdk pernah didatangi gub. DKI sblmnya kurleb selama 30th). 😊";0;0;0;0;in;1394805542657294337;1732270860382446032;alkens_03;https://twitter.com/alkens_03/status/1732545434818871560
Wed Dec 06 23:39:39 +0000 2023;1732545366866919467;"anies sebut manfaat IKN cuma buat aparat, bukan rakyat. Emang sok tau lo nis https://t.co/mnTwCEceAp";0;0;0;0;in;1602522104372826112;1732545366866919467;RiantiNabilah1;https://twitter.com/RiantiNabilah1/status/1732545366866919467
Wed Dec 06 23:39:20 +0000 2023;1732545290035671172;"@savicali Orang Aceh cinta Anies.";0;0;0;0;in;91758662;1732196745415999958;rizahariati;https://twitter.com/rizahariati/status/1732545290035671172
Wed Dec 06 23:39:19 +0000 2023;1732545285627523280;"@Metro_TV @aniesbaswedan Diskusi pak Anies memberikan pemahaman lebih dalam tentang dampak stunting, capres terbaik";0;0;0;0;in;1726127210988552192;1732288262721692085;kyutieev;https://twitter.com/kyutieev/status/1732545285627523280
Wed Dec 06 23:39:18 +0000 2023;1732545281684844591;"anies sebut manfaat IKN cuma buat aparat, bukan rakyat. Emang sok tau lo nis https://t.co/YnnsvaLT70";0;0;0;0;in;1602522104372826112;1732545281684844591;RiantiNabilah1;https://twitter.com/RiantiNabilah1/status/1732545281684844591
Wed Dec 06 23:39:06 +0000 2023;1732545229927129095;"@kompascom Senyuman pak anies bikin kaum hawa terpesona";0;0;0;0;in;1610185421778219009;1732236058874818911;NajwaAu34214101;https://twitter.com/NajwaAu34214101/status/1732545229927129095
Wed Dec 06 23:38:56 +0000 2023;1732545188118282518;"@Abidin29Zainal @kicauJelata @elisa_jkt @aniesbaswedan 2. Dalam berbagai kesempatan, kubu anies selalu tegas tolak IKN dan tetap mempertahankan Jakarta sebagai ibukota. Kenapa malah nyetujuin draft RUU DKJ ini yang jelas2 mau mindahin ibu kota ke IKN? Ayolah, jangan jilat Anies terus, semua politisi hanya sampah.";0;0;0;0;in;1728629933164150784;1732243530053988569;DinaOcto;https://twitter.com/DinaOcto/status/1732545188118282518
Wed Dec 06 23:38:45 +0000 2023;1732545140504572248;"anies sebut manfaat IKN cuma buat aparat, bukan rakyat. Emang sok tau lo nis https://t.co/mAGaB2JGCm";0;0;0;0;in;1602522104372826112;1732545140504572248;RiantiNabilah1;https://twitter.com/RiantiNabilah1/status/1732545140504572248
Wed Dec 06 23:38:36 +0000 2023;1732545105016537246;"@savicali Jadi presiden anda Anies tah? 😁😁";0;1;0;0;in;91758662;1732196745415999958;rizahariati;https://twitter.com/rizahariati/status/1732545105016537246
Wed Dec 06 23:38:26 +0000 2023;1732545061953605905;"@Metro_TV @aniesbaswedan langkah-langkah konkret dari pak Anies mencerminkan tanggung jawab sosial yg tinggi lanjutkan pak";0;0;0;0;in;1722568924817215488;1732288262721692085;bercynda;https://twitter.com/bercynda/status/1732545061953605905
Wed Dec 06 23:38:14 +0000 2023;1732545012968382511;"anies sebut manfaat IKN cuma buat aparat, bukan rakyat. Emang sok tau lo nis https://t.co/XLi9r7LUDZ";0;0;0;0;in;1602522104372826112;1732545012968382511;RiantiNabilah1;https://twitter.com/RiantiNabilah1/status/1732545012968382511
Wed Dec 06 23:38:02 +0000 2023;1732544962410192990;"@DPP_PKB @aniesbaswedan @cakimiNOW Pak Anies menuntun kami kejalan yang benar";0;0;0;0;in;1728946845874098176;1730542357073035484;sakinahhanjani;https://twitter.com/sakinahhanjani/status/1732544962410192990
Wed Dec 06 23:37:46 +0000 2023;1732544895813107720;"@tvOneNews Pak Anies betul.  Ada ibu punya anak butuh makan bergizi, butuh sekolah butuh bayar cicilan. Eh ini mau nambah cicilan rumah baru sementara duitnya gak cukup.";0;0;0;2;in;951952690111594496;1732311204214067518;NgilmuKantiLaku;https://twitter.com/NgilmuKantiLaku/status/1732544895813107720
Wed Dec 06 23:37:25 +0000 2023;1732544806424072670;"anies sebut manfaat IKN cuma buat aparat, bukan rakyat. Emang sok tau lo nis https://t.co/c2tp8EynEs";0;0;0;0;in;1602522104372826112;1732544806424072670;RiantiNabilah1;https://twitter.com/RiantiNabilah1/status/1732544806424072670
Wed Dec 06 23:37:13 +0000 2023;1732544754213372223;"Demokrat soa Dukungan Relawan Mercy Perubahan Dukung Anies: Tak Perlu Ditanggapi, Mereka Mantan Tak Wakili Partai https://t.co/iGVD3Hiwh7 #TempoNasional";0;2;0;3;in;18129942;1732544754213372223;tempodotco;https://twitter.com/tempodotco/status/1732544754213372223
Wed Dec 06 23:36:34 +0000 2023;1732544592837513444;"@CNNIndonesia Dukung pak Anies selalu";0;0;0;0;in;1719877928559730688;1732019816171806900;kaydenluvr;https://twitter.com/kaydenluvr/status/1732544592837513444
Wed Dec 06 23:37:00 +0000 2023;1732544699821703669;"@kangdede78 biasa bully anies selalu aman karena anies mmg ga peduli, tapi kali ini ganjar mahfud dan pdip, kita tunggu orang ini kepeleset jari, dan kita lihat kayak apa kalau bu mega sudah marah...";0;0;0;0;in;882984932431101953;1732405668672679952;Harry85469365;https://twitter.com/Harry85469365/status/1732544699821703669
Wed Dec 06 23:36:28 +0000 2023;1732544568028213301;"@liputan6dotcom Pak anies pemimpin terbaik";0;0;0;0;in;1723572399323680768;1732288312893907355;putrianasih2402;https://twitter.com/putrianasih2402/status/1732544568028213301
Wed Dec 06 23:36:26 +0000 2023;1732544559622869189;"@KompasTV Buat pendukung Anies Rasyid Baswedan, tak usah ditanggapi... fokus saja untuk kemenangan pasangan nomor urut 1 Insya Allah di periode 2024-2029 nanti Insya Allah Presiden kita Bapak Anies Rasyid Baswedan  #AminKanSajaDulu";0;0;0;1;in;1473662448905310208;1732430265631601142;Koncek_Hijau07;https://twitter.com/Koncek_Hijau07/status/1732544559622869189
Wed Dec 06 23:36:25 +0000 2023;1732544552362496327;"@KompasTV Emang paling bener pilih anies";0;0;0;1;in;1731945083182993408;1732272710196273501;Salimi2088;https://twitter.com/Salimi2088/status/1732544552362496327
Wed Dec 06 23:36:21 +0000 2023;1732544537011404882;"@Metro_TV @aniesbaswedan Bismillah pak Anies akan mensejahterakan rakyatnya ketika menjadi presiden nanti";0;0;0;0;in;1722074173571473408;1732288262721692085;canciqu;https://twitter.com/canciqu/status/1732544537011404882
Wed Dec 06 23:36:14 +0000 2023;1732544506317426771;"Me not following, not posting bad words to him but ... beliau pendukung Anies yang anggota WEF (logika tak nyambung) https://t.co/PW9VIgoreg";0;0;0;0;in;2665769877;1732544506317426771;DanangTiyasworo;https://twitter.com/DanangTiyasworo/status/1732544506317426771
Wed Dec 06 23:36:07 +0000 2023;1732544479989743912;"@tvOneNews Selalu dukung pak anies";0;0;0;0;in;1719877877276049408;1732311204214067518;ciloksosis;https://twitter.com/ciloksosis/status/1732544479989743912
Wed Dec 06 23:35:52 +0000 2023;1732544415477195190;"@liputan6dotcom Pak anies aku pada mu pakk";0;0;0;1;in;1723567125070311424;1732288312893907355;rosalinda9672;https://twitter.com/rosalinda9672/status/1732544415477195190
Wed Dec 06 23:35:10 +0000 2023;1732544239991652709;"@Metro_TV @aniesbaswedan Mantap pak Anies inovatif bgt dalam memberikan gagasannya, yakin pasti menang";0;0;0;0;in;1725088104904871936;1732288262721692085;maccacih;https://twitter.com/maccacih/status/1732544239991652709
Wed Dec 06 23:35:10 +0000 2023;1732544238733172874;"@anies_wenny @UNHCRIndo Betul itu WNI aja masih banyak yang ngemis dan mulung buat makan Jadi kenapa pemerintah Indonesia malah ngurusin pengungsi ini?? Rakyat Indonesia aja masih banyak yang susah hidupnya";0;0;0;0;in;3311608158;1730414014088520170;is_HANAA_29;https://twitter.com/is_HANAA_29/status/1732544238733172874
Wed Dec 06 23:35:02 +0000 2023;1732544207896891609;"@Muslim_AntiPKI9 Anies lebih lebih lebih KEBODOHAN https://t.co/ZtVYaGVZiU";0;0;0;1;in;1730932621977509888;1732212345144062055;AcepParjo;https://twitter.com/AcepParjo/status/1732544207896891609
Wed Dec 06 23:35:01 +0000 2023;1732544203400544474;"@keuangannews_id Bersama pak anies majukan bangsa indonesia";0;0;0;0;in;1712446792313528320;1732277825334587856;RikaSetya1810;https://twitter.com/RikaSetya1810/status/1732544203400544474
Wed Dec 06 23:34:39 +0000 2023;1732544110807117887;"Prabowo itu status quo. Artinya IKN lanjut,  korban² kebiadaban rejim orson gabakal pernah dapet keadilan. Ganjar idem + partai terkorup. Anies ahlul hianat, pemaksa vaksin laknat.  Ga ada yg beres semua. Demikian, gw golput tanpa cela. Gosah lg nanya gw dukung siapa. Tabok nih!";0;0;0;1;in;70653575;1732544110807117887;densatjo;https://twitter.com/densatjo/status/1732544110807117887
Wed Dec 06 23:34:36 +0000 2023;1732544096336855154;"@kompascom Kegagahan pak Anies seperti bima pada Mahabarata";0;0;0;0;in;1713314212523773952;1732236058874818911;sunskiera;https://twitter.com/sunskiera/status/1732544096336855154
Wed Dec 06 23:34:33 +0000 2023;1732544085888749685;"@liputan6dotcom Sya mah selalu dukung pa anies";0;0;0;0;in;1719877877276049408;1732242737859305523;ciloksosis;https://twitter.com/ciloksosis/status/1732544085888749685
Wed Dec 06 23:34:27 +0000 2023;1732544057724072254;"@gfrx_ @asumsico Harus menang Anies dan PKS klo lihat kyk gini";0;0;0;0;in;951952690111594496;1732044355551310203;NgilmuKantiLaku;https://twitter.com/NgilmuKantiLaku/status/1732544057724072254
Wed Dec 06 23:33:32 +0000 2023;1732543829067419842;"Anies kayaknya gk mampu untuk melanjutkan IKN, makanya dia cari cari alasan untuk menolak UU NO 3 Tahun 2022 Terkait Proyek Pembangunan IKN #HTIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut #TenggelamkanAniesNasdem #TenggelamkanPartaiNasdem #GoodByeNasdemAnies";0;0;0;1;in;615249269;1732543829067419842;osei_alfred;https://twitter.com/osei_alfred/status/1732543829067419842
Wed Dec 06 23:33:55 +0000 2023;1732543923074290080;"Salah ini, Anies harusnya nanggapinya "hey bro, nanti ketemu saya di belakang ya!" Atau "maksud mas apa nanya begitu?" Atau "jadi pengusaha aja ya!"";0;0;0;1;in;1097695387748491265;1732543923074290080;mepetkiri;https://twitter.com/mepetkiri/status/1732543923074290080
Wed Dec 06 23:34:21 +0000 2023;1732544033350992083;"@Chaves1305 @HarnadiHidayat Yang bloon yang gak punya gagasan . Emang pengaruhnya apa kalau bagi bagi susu?  Anies jelas sudah memajukan pertanian di jawa barat ,jawa tengah dan jawa timur dengan membeli hasil pertanian secara langsung. Biasanya orang bego nyebut orang lain bloon karena.dirinya sendiri bodo";0;0;0;0;in;102355334;1732270860382446032;Obie_Ardiansyah;https://twitter.com/Obie_Ardiansyah/status/1732544033350992083
Wed Dec 06 23:33:19 +0000 2023;1732543772897218857;"@aniesbaswedan @marlina_idha Cara Anies Mencerdaskan masyarakat";0;0;0;0;in;1521630802869886976;1732316269226107251;MargoAwangAwung;https://twitter.com/MargoAwangAwung/status/1732543772897218857
Wed Dec 06 23:33:12 +0000 2023;1732543744531185994;"Pak Anies memang berkelas dan berkualitas Dunia https://t.co/gQ5VNSFCKf";0;0;0;0;in;2793707457;1732543744531185994;dennybejo5;https://twitter.com/dennybejo5/status/1732543744531185994
Wed Dec 06 23:33:05 +0000 2023;1732543715112284510;"@KompasTV Mantap pak anies...pilihanku No1";0;0;0;1;in;1731748211440951297;1732272710196273501;Rizaltalki4;https://twitter.com/Rizaltalki4/status/1732543715112284510
Wed Dec 06 23:32:34 +0000 2023;1732543584593977532;"Anies kayaknya gk mampu untuk melanjutkan IKN, makanya dia cari cari alasan untuk menolak UU NO 3 Tahun 2022 Terkait Proyek Pembangunan IKN #HTIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut #TenggelamkanAniesNasdem #TenggelamkanPartaiNasdem #GoodByeNasdemAnies";0;0;0;1;in;614886817;1732543584593977532;DimasOmea;https://twitter.com/DimasOmea/status/1732543584593977532
Wed Dec 06 23:32:03 +0000 2023;1732543454167900382;"YAKINLAH....... PAK ANIES SUDAH BAIK DAN BENAR DLM MEMIMPIN "IBU KOTA"  TENTU "ALLAH SWT" AKAN .MENINGGIKAN DERAJATNYA MENJADI  PEMIMPIN " IBU PERTIWI"  AAMIIN";0;0;0;1;in;1595855760419790849;1732543454167900382;asfar_djantra;https://twitter.com/asfar_djantra/status/1732543454167900382
Wed Dec 06 23:31:59 +0000 2023;1732543440377028993;"@tempodotco Breaking: Biden raises the possibility of World War 3 with “American troops fighting Russian troops”.  Prabowo Subianto Letnan Jenderal TNI dan President Asli Indonesia.  Anies lebih lebih lebih KEBODOHAN.......";0;0;0;1;in;1730932621977509888;1732345281944207604;AcepParjo;https://twitter.com/AcepParjo/status/1732543440377028993
Wed Dec 06 23:31:57 +0000 2023;1732543429295607940;"@SorcesXP @Abubakr_Saliim @jr205newlivery Wallahualam mas. Tapi seengganya kalo Anies kalah Pilpres n Anies maju Pilgub trus dia menang. Brarti kutukaj Gubernur petahana gabisa menang lagi itu bisa ilang. Kan bagus";0;0;0;0;in;2862109627;1732375246945280212;FelixSGL1;https://twitter.com/FelixSGL1/status/1732543429295607940
Wed Dec 06 23:31:33 +0000 2023;1732543331241250926;"@msaid_didu @SBYudhoyono @aburizalbakrie @Fahrihamzah @fadlizon Demokrat nggak punya banyak pilihan, setelah keluar dari koalisi anies....";0;0;0;1;in;1606882883163262977;1732376594201952368;QuartyRudiq;https://twitter.com/QuartyRudiq/status/1732543331241250926
Wed Dec 06 23:31:26 +0000 2023;1732543299855290449;"@BangPino__ setuju dengan pak Anies Baswedan, masih banyak hal urgent ketimbang bikin IKN. orang cerdas pasti mikir nya kesana.";0;0;0;0;in;1495825098099793920;1732383719959507067;fimss16;https://twitter.com/fimss16/status/1732543299855290449
Wed Dec 06 23:31:22 +0000 2023;1732543281610035580;"@hendrsunndr @tempodotco Breaking: Biden raises the possibility of World War 3 with “American troops fighting Russian troops”.      Prabowo Subianto Letnan Jenderal TNI dan President Asli Indonesia.      Anies lebih lebih lebih KEBODOHAN.......";0;0;0;1;in;1730932621977509888;1732345281944207604;AcepParjo;https://twitter.com/AcepParjo/status/1732543281610035580
Wed Dec 06 23:31:10 +0000 2023;1732543233803334002;"@driasyusmara @AriPasaran @BangPino__ gimna carany capres lain di tanya, dsna ada anies aja🤣😂";0;1;0;0;in;1542541387811680257;1732383719959507067;IGedeTirtaWigu1;https://twitter.com/IGedeTirtaWigu1/status/1732543233803334002
Wed Dec 06 23:30:33 +0000 2023;1732543079549477357;"@tvOneNews Anies menunjukkan kecerdasan dalam memberikan solusi dengan konsep AMIN untuk masalah harga pangan.";0;0;0;0;in;787808246014894084;1732267572127781091;workinxg;https://twitter.com/workinxg/status/1732543079549477357
Wed Dec 06 23:30:10 +0000 2023;1732542982371606532;"@AriPasaran @BangPino__ keren bang, seharusnya dijawab pemerataan itu sudah mulai dri dlu dan dimulai dbngun dari kepala desa, itupun Uang yang dianggarkan pemerintahan buat desa ga semua yang kepake bisa aja dikorupsi😂😂 Ga kepikiran anies kedepannya, IKN dilanjutkan, pasti ada pemerataan disekitarny";0;1;0;0;in;1542541387811680257;1732383719959507067;IGedeTirtaWigu1;https://twitter.com/IGedeTirtaWigu1/status/1732542982371606532
Wed Dec 06 23:29:21 +0000 2023;1732542774212526132;"@kompascom Senyumnya pak anies itu candu bgt ya allah";0;0;0;0;in;1712446792313528320;1732236058874818911;RikaSetya1810;https://twitter.com/RikaSetya1810/status/1732542774212526132
Wed Dec 06 23:29:18 +0000 2023;1732542764318150858;"@BangPino__ Breaking: Biden raises the possibility of World War 3 with “American troops fighting Russian troops”      Prabowo Subianto Letnan Jenderal TNI dan President Asli Indonesia      Anies lebih lebih lebih KEBODOHAN.......";0;0;0;1;in;1730932621977509888;1732376161714569369;AcepParjo;https://twitter.com/AcepParjo/status/1732542764318150858
Wed Dec 06 23:29:04 +0000 2023;1732542706524868977;"Ada potongan video desak Anies yang bisa dapat views sampe 8,9 jt di tiktok dlm 3 hari. Kl konsisten sama value, ternyata bisa viral juga tanpa harus ngalah ikutan gimmick. Bener2 man of culture.";0;0;0;0;in;1513656242312384517;1732542706524868977;BOLATIME1;https://twitter.com/BOLATIME1/status/1732542706524868977
Wed Dec 06 23:28:51 +0000 2023;1732542649239023811;"@liputan6dotcom Sibuk bgttt pak Anies, sehat2 ya";0;0;0;0;in;1719877845109936128;1732242737859305523;spicyjengkol;https://twitter.com/spicyjengkol/status/1732542649239023811
Wed Dec 06 23:27:31 +0000 2023;1732542315359834454;"Paguyuban Becak AMIN Sumut Bertekad Menangkan Anies – Imin https://t.co/yOnsT772EF";0;0;16;28;in;1417489643759710208;1732542315359834454;MissKoral;https://twitter.com/MissKoral/status/1732542315359834454
Wed Dec 06 23:27:21 +0000 2023;1732542274255700372;"@BangPino__ MasyaAllah, bapak sabar banget gak ngotot, jelasin nya juga gampang di cerna otak, cuma yang jadi masalah nie bocah kenapa ngebet banget pengen IKN di lanjut, apa dia masih blm jelas yang sudah di jelaskan dan di paparkan oleh pak anies.";0;0;0;3;in;1538793326056382464;1732383719959507067;Yuyundul;https://twitter.com/Yuyundul/status/1732542274255700372
Wed Dec 06 23:27:10 +0000 2023;1732542224767066416;"@kekepram @MuhadklyAcho @imanlagi datangi aja bro desak anies terdekat, abang lgsg nanya ke anies pertanyaan paling ngeyel paling idealis.";0;0;0;1;in;3644829072;1732407074758467927;siddiqfmuh;https://twitter.com/siddiqfmuh/status/1732542224767066416
Wed Dec 06 23:26:57 +0000 2023;1732542172212482507;"@KompasTV Yang menang pasti pak anies lah";0;0;0;1;in;1597372756907085824;1732279853536411828;KurniaPuspitaN3;https://twitter.com/KurniaPuspitaN3/status/1732542172212482507
Wed Dec 06 23:26:55 +0000 2023;1732542164079632744;"@tvOneNews Langkah Anies Baswedan dalam menegaskan 3 memperbaiki kondisi pasar sangat diapresiasi.";0;0;0;0;in;784964552773566464;1732267572127781091;bxreathing;https://twitter.com/bxreathing/status/1732542164079632744
Wed Dec 06 23:26:47 +0000 2023;1732542131007631786;"@ajengcute16__ Wajar...jd aneh klo mrk all out menangkan ganjar / anies";0;0;0;0;in;1506248147848556546;1732323879748800580;wahyu_bewe;https://twitter.com/wahyu_bewe/status/1732542131007631786
